Date,Zone,Area_Type,Water_Supplied,Water_Consumed,Population
2018-04-22,Zone A,Residential,229.0,229.0,50000
2018-05-22,Zone B,Commercial,259.0,259.0,60000
2018-06-30,Zone C,Industrial,168.0,168.0,70000
2012-12-13,Zone A,Residential,910.0,910.0,50000
2013-03-14,Zone B,Commercial,386.0,386.0,60000
2013-04-22,Zone C,Industrial,281.0,281.0,70000
2013-05-21,Zone A,Residential,298.0,298.0,50000
2013-06-23,Zone B,Commercial,290.0,290.0,60000
2013-08-21,Zone C,Industrial,369.0,369.0,70000
2013-09-23,Zone A,Residential,227.0,227.0,50000
2013-10-23,Zone B,Commercial,229.0,229.0,60000
2013-11-25,Zone C,Industrial,186.0,186.0,70000
2013-12-22,Zone A,Residential,205.0,205.0,50000
2014-01-23,Zone B,Commercial,212.0,212.0,60000
2014-02-23,Zone C,Industrial,211.0,211.0,70000
2014-03-23,Zone A,Residential,176.0,176.0,50000
2014-04-21,Zone B,Commercial,177.0,177.0,60000
2014-05-21,Zone C,Industrial,198.0,198.0,70000
2014-06-22,Zone A,Residential,215.0,215.0,50000
2014-07-22,Zone B,Commercial,168.0,168.0,60000
2014-08-21,Zone C,Industrial,177.0,177.0,70000
2014-09-22,Zone A,Residential,180.0,180.0,50000
2014-10-22,Zone B,Commercial,229.0,229.0,60000
2014-11-23,Zone C,Industrial,234.0,234.0,70000
2014-12-21,Zone A,Residential,296.0,296.0,50000
2015-01-22,Zone B,Commercial,311.0,311.0,60000
2015-02-22,Zone C,Industrial,270.0,270.0,70000
2015-03-22,Zone A,Residential,283.0,283.0,50000
2015-04-21,Zone B,Commercial,266.0,266.0,60000
2015-05-20,Zone C,Industrial,305.0,305.0,70000
2015-06-18,Zone A,Residential,330.0,330.0,50000
2015-07-22,Zone B,Commercial,287.0,287.0,60000
2015-08-20,Zone C,Industrial,277.0,277.0,70000
2015-09-21,Zone A,Residential,254.0,254.0,50000
2015-10-21,Zone B,Commercial,274.0,274.0,60000
2015-11-22,Zone C,Industrial,244.0,244.0,70000
2015-12-20,Zone A,Residential,279.0,279.0,50000
2016-01-21,Zone B,Commercial,258.0,258.0,60000
2016-02-18,Zone C,Industrial,243.0,243.0,70000
2016-03-17,Zone A,Residential,285.0,285.0,50000
2016-04-19,Zone B,Commercial,254.0,254.0,60000
2016-05-19,Zone C,Industrial,299.0,299.0,70000
2016-06-20,Zone A,Residential,353.0,353.0,50000
2016-07-21,Zone B,Commercial,318.0,318.0,60000
2016-08-18,Zone C,Industrial,392.0,392.0,70000
2016-09-20,Zone A,Residential,347.0,347.0,50000
2016-10-23,Zone B,Commercial,290.0,290.0,60000
2016-11-21,Zone C,Industrial,291.0,291.0,70000
2016-12-20,Zone A,Residential,357.0,357.0,50000
2017-01-23,Zone B,Commercial,293.0,293.0,60000
2017-02-21,Zone C,Industrial,317.0,317.0,70000
2017-03-22,Zone A,Residential,405.0,405.0,50000
2017-04-20,Zone B,Commercial,334.0,334.0,60000
2017-05-18,Zone C,Industrial,320.0,320.0,70000
2017-06-21,Zone A,Residential,285.0,285.0,50000
2017-07-23,Zone B,Commercial,258.0,258.0,60000
2017-08-21,Zone C,Industrial,289.0,289.0,70000
2017-09-21,Zone A,Residential,273.0,273.0,50000
2017-10-22,Zone B,Commercial,337.0,337.0,60000
2017-11-24,Zone C,Industrial,115.0,115.0,70000
2017-12-18,Zone A,Residential,313.0,313.0,50000
2018-01-23,Zone B,Commercial,234.0,234.0,60000
2018-02-21,Zone C,Industrial,286.0,286.0,70000
2018-03-22,Zone A,Residential,218.0,218.0,50000
2018-04-22,Zone B,Commercial,201.0,201.0,60000
2018-05-22,Zone C,Industrial,247.0,247.0,70000
2018-06-30,Zone A,Residential,146.0,146.0,50000
2012-11-14,Zone B,Commercial,1396.0,1396.0,60000
2013-02-13,Zone C,Industrial,975.0,975.0,70000
2013-04-22,Zone A,Residential,544.0,544.0,50000
2013-05-25,Zone B,Commercial,438.0,438.0,60000
2013-06-23,Zone C,Industrial,3528.0,3528.0,70000
2013-07-22,Zone A,Residential,482.0,482.0,50000
2013-08-21,Zone B,Commercial,684.0,684.0,60000
2013-09-23,Zone C,Industrial,584.0,584.0,70000
2013-10-23,Zone A,Residential,1016.0,1016.0,50000
2013-11-25,Zone B,Commercial,945.0,945.0,60000
2013-12-22,Zone C,Industrial,1853.0,1853.0,70000
2014-01-28,Zone A,Residential,997.0,997.0,50000
2014-02-23,Zone B,Commercial,1167.0,1167.0,60000
2014-03-23,Zone C,Industrial,1522.0,1522.0,70000
2014-04-21,Zone A,Residential,735.0,735.0,50000
2014-05-21,Zone B,Commercial,1156.0,1156.0,60000
2014-06-22,Zone C,Industrial,1342.0,1342.0,70000
2014-07-22,Zone A,Residential,1322.0,1322.0,50000
2014-08-21,Zone B,Commercial,2098.0,2098.0,60000
2014-09-22,Zone C,Industrial,1845.0,1845.0,70000
2014-10-22,Zone A,Residential,1714.0,1714.0,50000
2014-11-23,Zone B,Commercial,1187.0,1187.0,60000
2014-12-21,Zone C,Industrial,1434.0,1434.0,70000
2015-01-22,Zone A,Residential,1482.0,1482.0,50000
2015-02-22,Zone B,Commercial,1120.0,1120.0,60000
2015-03-22,Zone C,Industrial,1108.0,1108.0,70000
2015-04-21,Zone A,Residential,885.0,885.0,50000
2015-05-20,Zone B,Commercial,1068.0,1068.0,60000
2015-06-18,Zone C,Industrial,1366.0,1366.0,70000
2015-07-22,Zone A,Residential,849.0,849.0,50000
2015-08-20,Zone B,Commercial,1233.0,1233.0,60000
2015-09-21,Zone C,Industrial,777.0,777.0,70000
2015-10-21,Zone A,Residential,1047.0,1047.0,50000
2015-11-22,Zone B,Commercial,523.0,523.0,60000
2015-12-20,Zone C,Industrial,460.0,460.0,70000
2016-01-21,Zone A,Residential,408.0,408.0,50000
2016-02-18,Zone B,Commercial,394.0,394.0,60000
2016-03-17,Zone C,Industrial,520.0,520.0,70000
2016-04-19,Zone A,Residential,452.0,452.0,50000
2016-05-19,Zone B,Commercial,469.0,469.0,60000
2016-06-20,Zone C,Industrial,482.0,482.0,70000
2016-07-21,Zone A,Residential,520.0,520.0,50000
2016-08-18,Zone B,Commercial,778.0,778.0,60000
2016-09-20,Zone C,Industrial,805.0,805.0,70000
2016-10-23,Zone A,Residential,601.0,601.0,50000
2016-11-21,Zone B,Commercial,687.0,687.0,60000
2016-12-20,Zone C,Industrial,707.0,707.0,70000
2017-01-23,Zone A,Residential,601.0,601.0,50000
2017-02-21,Zone B,Commercial,680.0,680.0,60000
2017-03-22,Zone C,Industrial,1220.0,1220.0,70000
2017-04-20,Zone A,Residential,971.0,971.0,50000
2017-05-18,Zone B,Commercial,1059.0,1059.0,60000
2017-06-21,Zone C,Industrial,957.0,957.0,70000
2017-07-23,Zone A,Residential,1024.0,1024.0,50000
2017-08-21,Zone B,Commercial,944.0,944.0,60000
2017-09-21,Zone C,Industrial,1264.0,1264.0,70000
2017-10-22,Zone A,Residential,7852.0,7852.0,50000
2018-05-22,Zone B,Commercial,975.0,975.0,60000
2018-06-20,Zone C,Industrial,984.0,984.0,70000
2018-07-23,Zone A,Residential,1026.0,1026.0,50000
2018-08-23,Zone B,Commercial,1524.0,1524.0,60000
2018-09-24,Zone C,Industrial,2012.0,2012.0,70000
2018-10-23,Zone A,Residential,1982.0,1982.0,50000
2018-11-25,Zone B,Commercial,1529.0,1529.0,60000
2018-12-23,Zone C,Industrial,1540.0,1540.0,70000
2019-01-25,Zone A,Residential,2367.0,2367.0,50000
2019-02-21,Zone B,Commercial,1860.0,1860.0,60000
2019-03-24,Zone C,Industrial,1671.0,1671.0,70000
2019-04-22,Zone A,Residential,1418.0,1418.0,50000
2019-05-22,Zone B,Commercial,1158.0,1158.0,60000
2019-06-25,Zone C,Industrial,172.0,172.0,70000
2019-07-23,Zone A,Residential,191.0,191.0,50000
2019-08-22,Zone B,Commercial,222.0,222.0,60000
2012-11-14,Zone C,Industrial,1527.0,1527.0,70000
2013-02-13,Zone A,Residential,1401.0,1401.0,50000
2013-04-22,Zone B,Commercial,626.0,626.0,60000
2013-05-21,Zone C,Industrial,706.0,706.0,70000
2013-06-23,Zone A,Residential,638.0,638.0,50000
2013-07-22,Zone B,Commercial,601.0,601.0,60000
2013-08-21,Zone C,Industrial,647.0,647.0,70000
2013-09-23,Zone A,Residential,591.0,591.0,50000
2013-10-23,Zone B,Commercial,662.0,662.0,60000
2013-11-25,Zone C,Industrial,603.0,603.0,70000
2013-12-22,Zone A,Residential,712.0,712.0,50000
2014-01-23,Zone B,Commercial,683.0,683.0,60000
2014-02-23,Zone C,Industrial,621.0,621.0,70000
2014-03-23,Zone A,Residential,675.0,675.0,50000
2014-04-21,Zone B,Commercial,570.0,570.0,60000
2014-05-21,Zone C,Industrial,586.0,586.0,70000
2014-06-22,Zone A,Residential,528.0,528.0,50000
2014-07-22,Zone B,Commercial,516.0,516.0,60000
2014-08-21,Zone C,Industrial,580.0,580.0,70000
2014-09-22,Zone A,Residential,530.0,530.0,50000
2014-10-22,Zone B,Commercial,520.0,520.0,60000
2014-11-21,Zone C,Industrial,653.0,653.0,70000
2014-12-24,Zone A,Residential,354.0,354.0,50000
2015-01-22,Zone B,Commercial,450.0,450.0,60000
2015-02-22,Zone C,Industrial,411.0,411.0,70000
2015-03-22,Zone A,Residential,448.0,448.0,50000
2015-04-21,Zone B,Commercial,411.0,411.0,60000
2015-05-20,Zone C,Industrial,485.0,485.0,70000
2015-06-18,Zone A,Residential,523.0,523.0,50000
2015-07-22,Zone B,Commercial,415.0,415.0,60000
2015-08-20,Zone C,Industrial,461.0,461.0,70000
2015-09-21,Zone A,Residential,387.0,387.0,50000
2015-10-21,Zone B,Commercial,376.0,376.0,60000
2015-11-22,Zone C,Industrial,337.0,337.0,70000
2015-12-20,Zone A,Residential,406.0,406.0,50000
2016-01-21,Zone B,Commercial,352.0,352.0,60000
2016-02-18,Zone C,Industrial,445.0,445.0,70000
2016-03-17,Zone A,Residential,512.0,512.0,50000
2016-04-19,Zone B,Commercial,516.0,516.0,60000
2016-05-19,Zone C,Industrial,542.0,542.0,70000
2016-06-20,Zone A,Residential,523.0,523.0,50000
2016-07-21,Zone B,Commercial,463.0,463.0,60000
2016-08-18,Zone C,Industrial,566.0,566.0,70000
2016-09-20,Zone A,Residential,708.0,708.0,50000
2016-10-23,Zone B,Commercial,624.0,624.0,60000
2016-11-21,Zone C,Industrial,632.0,632.0,70000
2016-12-20,Zone A,Residential,815.0,815.0,50000
2017-01-23,Zone B,Commercial,701.0,701.0,60000
2017-02-21,Zone C,Industrial,662.0,662.0,70000
2017-03-22,Zone A,Residential,646.0,646.0,50000
2017-04-20,Zone B,Commercial,613.0,613.0,60000
2017-05-18,Zone C,Industrial,819.0,819.0,70000
2017-06-21,Zone A,Residential,626.0,626.0,50000
2017-07-23,Zone B,Commercial,545.0,545.0,60000
2017-08-21,Zone C,Industrial,664.0,664.0,70000
2017-09-21,Zone A,Residential,706.0,706.0,50000
2017-10-22,Zone B,Commercial,794.0,794.0,60000
2017-11-23,Zone C,Industrial,671.0,671.0,70000
2017-12-20,Zone A,Residential,3437.0,3437.0,50000
2018-06-17,Zone B,Commercial,53.0,53.0,60000
2018-06-20,Zone C,Industrial,574.0,574.0,70000
2018-07-23,Zone A,Residential,533.0,533.0,50000
2018-08-23,Zone B,Commercial,553.0,553.0,60000
2018-09-24,Zone C,Industrial,451.0,451.0,70000
2018-10-23,Zone A,Residential,513.0,513.0,50000
2018-11-25,Zone B,Commercial,450.0,450.0,60000
2018-12-23,Zone C,Industrial,486.0,486.0,70000
2019-01-23,Zone A,Residential,416.0,416.0,50000
2019-02-21,Zone B,Commercial,407.0,407.0,60000
2019-03-24,Zone C,Industrial,363.0,363.0,70000
2019-04-22,Zone A,Residential,437.0,437.0,50000
2019-05-22,Zone B,Commercial,412.0,412.0,60000
2019-06-20,Zone C,Industrial,503.0,503.0,70000
2019-07-23,Zone A,Residential,423.0,423.0,50000
2019-08-22,Zone B,Commercial,557.0,557.0,60000
2012-11-14,Zone C,Industrial,408.0,408.0,70000
2013-02-13,Zone A,Residential,342.0,342.0,50000
2013-04-22,Zone B,Commercial,124.0,124.0,60000
2013-05-21,Zone C,Industrial,141.0,141.0,70000
2013-06-23,Zone A,Residential,152.0,152.0,50000
2013-07-22,Zone B,Commercial,143.0,143.0,60000
2013-08-21,Zone C,Industrial,263.0,263.0,70000
2013-09-23,Zone A,Residential,213.0,213.0,50000
2013-10-23,Zone B,Commercial,153.0,153.0,60000
2013-11-25,Zone C,Industrial,158.0,158.0,70000
2013-12-22,Zone A,Residential,157.0,157.0,50000
2014-01-23,Zone B,Commercial,161.0,161.0,60000
2014-02-23,Zone C,Industrial,137.0,137.0,70000
2014-03-23,Zone A,Residential,142.0,142.0,50000
2014-04-21,Zone B,Commercial,161.0,161.0,60000
2014-05-21,Zone C,Industrial,158.0,158.0,70000
2014-06-22,Zone A,Residential,189.0,189.0,50000
2014-07-22,Zone B,Commercial,221.0,221.0,60000
2014-08-21,Zone C,Industrial,247.0,247.0,70000
2014-09-22,Zone A,Residential,217.0,217.0,50000
2014-10-22,Zone B,Commercial,204.0,204.0,60000
2014-11-23,Zone C,Industrial,181.0,181.0,70000
2014-12-21,Zone A,Residential,206.0,206.0,50000
2015-01-22,Zone B,Commercial,184.0,184.0,60000
2015-02-22,Zone C,Industrial,169.0,169.0,70000
2015-03-22,Zone A,Residential,173.0,173.0,50000
2015-04-21,Zone B,Commercial,157.0,157.0,60000
2015-05-20,Zone C,Industrial,151.0,151.0,70000
2015-06-18,Zone A,Residential,178.0,178.0,50000
2015-07-22,Zone B,Commercial,158.0,158.0,60000
2015-08-20,Zone C,Industrial,192.0,192.0,70000
2015-09-21,Zone A,Residential,195.0,195.0,50000
2015-10-21,Zone B,Commercial,220.0,220.0,60000
2015-11-22,Zone C,Industrial,276.0,276.0,70000
2015-12-20,Zone A,Residential,236.0,236.0,50000
2016-01-21,Zone B,Commercial,228.0,228.0,60000
2016-02-18,Zone C,Industrial,225.0,225.0,70000
2016-03-17,Zone A,Residential,290.0,290.0,50000
2016-04-19,Zone B,Commercial,246.0,246.0,60000
2016-05-19,Zone C,Industrial,240.0,240.0,70000
2016-06-20,Zone A,Residential,245.0,245.0,50000
2016-07-21,Zone B,Commercial,246.0,246.0,60000
2016-08-18,Zone C,Industrial,261.0,261.0,70000
2016-09-20,Zone A,Residential,287.0,287.0,50000
2016-10-23,Zone B,Commercial,269.0,269.0,60000
2016-11-24,Zone C,Industrial,305.0,305.0,70000
2016-12-24,Zone A,Residential,502.0,502.0,50000
2017-01-27,Zone B,Commercial,268.0,268.0,60000
2017-02-21,Zone C,Industrial,221.0,221.0,70000
2017-03-22,Zone A,Residential,222.0,222.0,50000
2017-04-20,Zone B,Commercial,172.0,172.0,60000
2017-05-18,Zone C,Industrial,229.0,229.0,70000
2017-06-21,Zone A,Residential,236.0,236.0,50000
2017-07-23,Zone B,Commercial,210.0,210.0,60000
2017-08-21,Zone C,Industrial,253.0,253.0,70000
2017-09-21,Zone A,Residential,250.0,250.0,50000
2017-10-22,Zone B,Commercial,256.0,256.0,60000
2017-11-23,Zone C,Industrial,213.0,213.0,70000
2017-12-20,Zone A,Residential,349.0,349.0,50000
2018-01-23,Zone B,Commercial,242.0,242.0,60000
2018-02-21,Zone C,Industrial,278.0,278.0,70000
2018-03-22,Zone A,Residential,192.0,192.0,50000
2018-04-22,Zone B,Commercial,155.0,155.0,60000
2018-05-22,Zone C,Industrial,199.0,199.0,70000
2018-06-20,Zone A,Residential,227.0,227.0,50000
2018-07-23,Zone B,Commercial,249.0,249.0,60000
2018-08-24,Zone C,Industrial,244.0,244.0,70000
2018-09-23,Zone A,Residential,261.0,261.0,50000
2018-10-23,Zone B,Commercial,240.0,240.0,60000
2018-11-25,Zone C,Industrial,237.0,237.0,70000
2018-12-26,Zone A,Residential,223.0,223.0,50000
2019-01-25,Zone B,Commercial,213.0,213.0,60000
2019-02-23,Zone C,Industrial,209.0,209.0,70000
2019-03-24,Zone A,Residential,227.0,227.0,50000
2019-04-24,Zone B,Commercial,225.0,225.0,60000
2019-05-24,Zone C,Industrial,220.0,220.0,70000
2019-06-22,Zone A,Residential,242.0,242.0,50000
2019-07-24,Zone B,Commercial,236.0,236.0,60000
2019-08-24,Zone C,Industrial,220.0,220.0,70000
2013-01-14,Zone A,Residential,1858.0,1858.0,50000
2013-04-28,Zone B,Commercial,452.0,452.0,60000
2013-05-29,Zone C,Industrial,186.0,186.0,70000
2013-06-23,Zone A,Residential,223.0,223.0,50000
2013-07-22,Zone B,Commercial,270.0,270.0,60000
2013-08-21,Zone C,Industrial,275.0,275.0,70000
2013-09-23,Zone A,Residential,224.0,224.0,50000
2013-10-23,Zone B,Commercial,247.0,247.0,60000
2013-11-25,Zone C,Industrial,280.0,280.0,70000
2013-12-22,Zone A,Residential,309.0,309.0,50000
2014-01-23,Zone B,Commercial,334.0,334.0,60000
2014-02-23,Zone C,Industrial,222.0,222.0,70000
2014-03-23,Zone A,Residential,194.0,194.0,50000
2014-04-21,Zone B,Commercial,222.0,222.0,60000
2014-05-21,Zone C,Industrial,279.0,279.0,70000
2014-06-22,Zone A,Residential,222.0,222.0,50000
2014-07-22,Zone B,Commercial,237.0,237.0,60000
2014-08-21,Zone C,Industrial,196.0,196.0,70000
2014-09-22,Zone A,Residential,170.0,170.0,50000
2014-10-22,Zone B,Commercial,169.0,169.0,60000
2014-11-23,Zone C,Industrial,146.0,146.0,70000
2014-12-21,Zone A,Residential,190.0,190.0,50000
2015-01-22,Zone B,Commercial,205.0,205.0,60000
2015-02-22,Zone C,Industrial,209.0,209.0,70000
2015-03-22,Zone A,Residential,234.0,234.0,50000
2015-04-21,Zone B,Commercial,306.0,306.0,60000
2015-05-20,Zone C,Industrial,309.0,309.0,70000
2015-06-18,Zone A,Residential,359.0,359.0,50000
2015-07-22,Zone B,Commercial,312.0,312.0,60000
2015-08-20,Zone C,Industrial,402.0,402.0,70000
2015-09-21,Zone A,Residential,323.0,323.0,50000
2015-10-21,Zone B,Commercial,332.0,332.0,60000
2015-11-22,Zone C,Industrial,307.0,307.0,70000
2015-12-20,Zone A,Residential,290.0,290.0,50000
2016-01-18,Zone B,Commercial,358.0,358.0,60000
2016-02-18,Zone C,Industrial,313.0,313.0,70000
2016-03-17,Zone A,Residential,377.0,377.0,50000
2016-04-19,Zone B,Commercial,273.0,273.0,60000
2016-05-19,Zone C,Industrial,313.0,313.0,70000
2016-06-20,Zone A,Residential,278.0,278.0,50000
2016-07-17,Zone B,Commercial,337.0,337.0,60000
2016-08-18,Zone C,Industrial,325.0,325.0,70000
2016-09-20,Zone A,Residential,276.0,276.0,50000
2016-10-23,Zone B,Commercial,329.0,329.0,60000
2016-11-24,Zone C,Industrial,106.0,106.0,70000
2016-12-20,Zone A,Residential,276.0,276.0,50000
2017-01-23,Zone B,Commercial,292.0,292.0,60000
2017-02-23,Zone C,Industrial,182.0,182.0,70000
2017-03-19,Zone A,Residential,278.0,278.0,50000
2017-04-20,Zone B,Commercial,238.0,238.0,60000
2017-05-18,Zone C,Industrial,279.0,279.0,70000
2017-06-21,Zone A,Residential,302.0,302.0,50000
2017-07-23,Zone B,Commercial,261.0,261.0,60000
2017-08-21,Zone C,Industrial,368.0,368.0,70000
2017-09-21,Zone A,Residential,1359.0,1359.0,50000
2018-01-08,Zone B,Commercial,199.0,199.0,60000
2018-01-24,Zone C,Industrial,338.0,338.0,70000
2018-02-21,Zone A,Residential,386.0,386.0,50000
2018-03-24,Zone B,Commercial,92.0,92.0,60000
2018-04-22,Zone C,Industrial,229.0,229.0,70000
2018-05-22,Zone A,Residential,204.0,204.0,50000
2018-06-30,Zone B,Commercial,123.0,123.0,60000
2012-11-14,Zone C,Industrial,818.0,818.0,70000
2013-02-13,Zone A,Residential,342.0,342.0,50000
2013-04-22,Zone B,Commercial,171.0,171.0,60000
2013-05-21,Zone C,Industrial,310.0,310.0,70000
2013-06-23,Zone A,Residential,283.0,283.0,50000
2013-07-22,Zone B,Commercial,163.0,163.0,60000
2013-08-21,Zone C,Industrial,256.0,256.0,70000
2013-09-23,Zone A,Residential,246.0,246.0,50000
2013-10-23,Zone B,Commercial,218.0,218.0,60000
2013-11-25,Zone C,Industrial,193.0,193.0,70000
2013-12-22,Zone A,Residential,233.0,233.0,50000
2014-01-23,Zone B,Commercial,255.0,255.0,60000
2014-02-23,Zone C,Industrial,215.0,215.0,70000
2014-03-23,Zone A,Residential,222.0,222.0,50000
2014-04-21,Zone B,Commercial,206.0,206.0,60000
2014-05-21,Zone C,Industrial,218.0,218.0,70000
2014-06-22,Zone A,Residential,191.0,191.0,50000
2014-07-22,Zone B,Commercial,198.0,198.0,60000
2014-08-21,Zone C,Industrial,249.0,249.0,70000
2014-09-22,Zone A,Residential,247.0,247.0,50000
2014-10-22,Zone B,Commercial,229.0,229.0,60000
2014-11-23,Zone C,Industrial,223.0,223.0,70000
2014-12-21,Zone A,Residential,246.0,246.0,50000
2015-01-22,Zone B,Commercial,263.0,263.0,60000
2015-02-22,Zone C,Industrial,173.0,173.0,70000
2015-03-22,Zone A,Residential,181.0,181.0,50000
2015-04-21,Zone B,Commercial,161.0,161.0,60000
2015-05-20,Zone C,Industrial,240.0,240.0,70000
2015-06-18,Zone A,Residential,319.0,319.0,50000
2015-07-22,Zone B,Commercial,282.0,282.0,60000
2015-08-20,Zone C,Industrial,349.0,349.0,70000
2015-09-21,Zone A,Residential,327.0,327.0,50000
2015-10-21,Zone B,Commercial,344.0,344.0,60000
2015-11-22,Zone C,Industrial,197.0,197.0,70000
2015-12-20,Zone A,Residential,214.0,214.0,50000
2016-01-21,Zone B,Commercial,181.0,181.0,60000
2016-02-18,Zone C,Industrial,220.0,220.0,70000
2016-03-17,Zone A,Residential,382.0,382.0,50000
2016-04-19,Zone B,Commercial,384.0,384.0,60000
2016-05-19,Zone C,Industrial,229.0,229.0,70000
2016-06-20,Zone A,Residential,329.0,329.0,50000
2016-07-21,Zone B,Commercial,355.0,355.0,60000
2016-08-18,Zone C,Industrial,503.0,503.0,70000
2016-09-20,Zone A,Residential,402.0,402.0,50000
2016-10-23,Zone B,Commercial,319.0,319.0,60000
2016-11-21,Zone C,Industrial,337.0,337.0,70000
2016-12-20,Zone A,Residential,387.0,387.0,50000
2017-01-23,Zone B,Commercial,368.0,368.0,60000
2017-02-21,Zone C,Industrial,350.0,350.0,70000
2017-03-22,Zone A,Residential,342.0,342.0,50000
2017-04-20,Zone B,Commercial,190.0,190.0,60000
2017-05-18,Zone C,Industrial,229.0,229.0,70000
2017-06-21,Zone A,Residential,241.0,241.0,50000
2017-07-23,Zone B,Commercial,199.0,199.0,60000
2017-08-21,Zone C,Industrial,266.0,266.0,70000
2017-09-21,Zone A,Residential,432.0,432.0,50000
2017-10-22,Zone B,Commercial,524.0,524.0,60000
2017-11-23,Zone C,Industrial,399.0,399.0,70000
2017-12-20,Zone A,Residential,1955.0,1955.0,50000
2018-05-07,Zone B,Commercial,141.0,141.0,60000
2018-05-22,Zone C,Industrial,286.0,286.0,70000
2018-06-30,Zone A,Residential,242.0,242.0,50000
2012-05-14,Zone B,Commercial,4333.0,4333.0,60000
2013-05-01,Zone C,Industrial,82.0,82.0,70000
2013-05-21,Zone A,Residential,150.0,150.0,50000
2013-06-23,Zone B,Commercial,253.0,253.0,60000
2013-07-22,Zone C,Industrial,316.0,316.0,70000
2013-08-21,Zone A,Residential,328.0,328.0,50000
2013-09-23,Zone B,Commercial,268.0,268.0,60000
2013-10-23,Zone C,Industrial,273.0,273.0,70000
2013-11-25,Zone A,Residential,217.0,217.0,50000
2013-12-22,Zone B,Commercial,266.0,266.0,60000
2014-01-23,Zone C,Industrial,253.0,253.0,70000
2014-02-23,Zone A,Residential,297.0,297.0,50000
2014-03-23,Zone B,Commercial,231.0,231.0,60000
2014-04-21,Zone C,Industrial,219.0,219.0,70000
2014-05-21,Zone A,Residential,282.0,282.0,50000
2014-06-22,Zone B,Commercial,317.0,317.0,60000
2014-07-22,Zone C,Industrial,325.0,325.0,70000
2014-08-21,Zone A,Residential,366.0,366.0,50000
2014-09-22,Zone B,Commercial,311.0,311.0,60000
2014-10-22,Zone C,Industrial,374.0,374.0,70000
2014-11-23,Zone A,Residential,241.0,241.0,50000
2014-12-21,Zone B,Commercial,285.0,285.0,60000
2015-01-22,Zone C,Industrial,279.0,279.0,70000
2015-02-22,Zone A,Residential,243.0,243.0,50000
2015-03-22,Zone B,Commercial,258.0,258.0,60000
2015-04-21,Zone C,Industrial,289.0,289.0,70000
2015-05-20,Zone A,Residential,393.0,393.0,50000
2015-06-18,Zone B,Commercial,444.0,444.0,60000
2015-07-22,Zone C,Industrial,361.0,361.0,70000
2015-08-20,Zone A,Residential,359.0,359.0,50000
2015-09-21,Zone B,Commercial,288.0,288.0,60000
2015-10-21,Zone C,Industrial,263.0,263.0,70000
2015-11-22,Zone A,Residential,216.0,216.0,50000
2015-12-20,Zone B,Commercial,249.0,249.0,60000
2016-01-21,Zone C,Industrial,194.0,194.0,70000
2016-02-18,Zone A,Residential,195.0,195.0,50000
2016-03-17,Zone B,Commercial,227.0,227.0,60000
2016-04-19,Zone C,Industrial,200.0,200.0,70000
2016-05-19,Zone A,Residential,239.0,239.0,50000
2016-06-20,Zone B,Commercial,204.0,204.0,60000
2016-07-21,Zone C,Industrial,181.0,181.0,70000
2016-08-18,Zone A,Residential,276.0,276.0,50000
2016-09-20,Zone B,Commercial,248.0,248.0,60000
2016-10-23,Zone C,Industrial,206.0,206.0,70000
2016-11-21,Zone A,Residential,229.0,229.0,50000
2016-12-20,Zone B,Commercial,291.0,291.0,60000
2017-01-23,Zone C,Industrial,354.0,354.0,70000
2017-02-21,Zone A,Residential,251.0,251.0,50000
2017-03-22,Zone B,Commercial,286.0,286.0,60000
2017-04-20,Zone C,Industrial,201.0,201.0,70000
2017-05-18,Zone A,Residential,263.0,263.0,50000
2017-06-21,Zone B,Commercial,332.0,332.0,60000
2017-07-23,Zone C,Industrial,185.0,185.0,70000
2017-08-21,Zone A,Residential,189.0,189.0,50000
2017-09-21,Zone B,Commercial,217.0,217.0,60000
2017-10-22,Zone C,Industrial,199.0,199.0,70000
2017-11-23,Zone A,Residential,187.0,187.0,50000
2017-12-20,Zone B,Commercial,232.0,232.0,60000
2018-01-23,Zone C,Industrial,186.0,186.0,70000
2018-02-21,Zone A,Residential,194.0,194.0,50000
2018-03-22,Zone B,Commercial,236.0,236.0,60000
2018-04-22,Zone C,Industrial,202.0,202.0,70000
2018-05-22,Zone A,Residential,194.0,194.0,50000
2018-06-30,Zone B,Commercial,117.0,117.0,60000
2012-11-14,Zone C,Industrial,456.0,456.0,70000
2013-02-13,Zone A,Residential,470.0,470.0,50000
2013-04-22,Zone B,Commercial,138.0,138.0,60000
2013-05-21,Zone C,Industrial,156.0,156.0,70000
2013-06-23,Zone A,Residential,138.0,138.0,50000
2013-07-22,Zone B,Commercial,151.0,151.0,60000
2013-08-21,Zone C,Industrial,163.0,163.0,70000
2013-09-23,Zone A,Residential,147.0,147.0,50000
2013-10-23,Zone B,Commercial,157.0,157.0,60000
2013-11-25,Zone C,Industrial,153.0,153.0,70000
2013-12-22,Zone A,Residential,198.0,198.0,50000
2014-01-23,Zone B,Commercial,181.0,181.0,60000
2014-02-23,Zone C,Industrial,183.0,183.0,70000
2014-03-23,Zone A,Residential,182.0,182.0,50000
2014-04-21,Zone B,Commercial,211.0,211.0,60000
2014-05-21,Zone C,Industrial,214.0,214.0,70000
2014-06-22,Zone A,Residential,192.0,192.0,50000
2014-07-22,Zone B,Commercial,213.0,213.0,60000
2014-08-21,Zone C,Industrial,173.0,173.0,70000
