Date,Zone,Area_Type,Water_Supplied,Water_Consumed,Population
2023-12-02,Zone C,Industrial,515.13,477.02,70000
2023-12-03,Zone A,Residential,463.8,449.63,50000
2023-12-03,Zone B,Commercial,441.46,416.08,60000
2023-12-03,Zone C,Industrial,539.56,491.54,70000
2023-12-04,Zone A,Residential,476.12,442.09,50000
2023-12-04,Zone B,Commercial,481.85,446.48,60000
2023-12-04,Zone C,Industrial,492.35,479.51,70000
2023-12-05,Zone A,Residential,457.25,428.35,50000
2023-12-05,Zone B,Commercial,428.63,416.8,60000
2023-12-05,Zone C,Industrial,483.47,434.61,70000
2023-12-06,Zone A,Residential,450.31,427.06,50000
2023-12-06,Zone B,Commercial,447.21,412.78,60000
2023-12-06,Zone C,Industrial,460.47,439.24,70000
2023-12-07,Zone A,Residential,450.6,440.38,50000
2023-12-07,Zone B,Commercial,419.89,409.58,60000
2023-12-07,Zone C,Industrial,474.65,432.55,70000
2023-12-08,Zone A,Residential,454.54,421.66,50000
2023-12-08,Zone B,Commercial,446.47,399.2,60000
2023-12-08,Zone C,Industrial,464.89,439.01,70000
2023-12-09,Zone A,Residential,453.64,439.09,50000
2023-12-09,Zone B,Commercial,443.59,419.79,60000
2023-12-09,Zone C,Industrial,486.09,456.35,70000
2023-12-10,Zone A,Residential,471.62,433.53,50000
2023-12-10,Zone B,Commercial,445.81,418.94,60000
2023-12-10,Zone C,Industrial,429.27,402.83,70000
2023-12-11,Zone A,Residential,471.22,436.9,50000
2023-12-11,Zone B,Commercial,464.11,441.73,60000
2023-12-11,Zone C,Industrial,442.2,421.9,70000
2023-12-12,Zone A,Residential,445.51,433.12,50000
2023-12-12,Zone B,Commercial,477.01,462.43,60000
2023-12-12,Zone C,Industrial,473.48,448.13,70000
2023-12-13,Zone A,Residential,400.81,385.97,50000
2023-12-13,Zone B,Commercial,441.38,414.63,60000
2023-12-13,Zone C,Industrial,439.59,426.38,70000
2023-12-14,Zone A,Residential,453.75,429.56,50000
2023-12-14,Zone B,Commercial,468.54,431.4,60000
2023-12-14,Zone C,Industrial,461.34,436.86,70000
2023-12-15,Zone A,Residential,460.71,425.27,50000
2023-12-15,Zone B,Commercial,474.15,427.62,60000
2023-12-15,Zone C,Industrial,485.26,446.3,70000
2023-12-16,Zone A,Residential,447.23,432.41,50000
2023-12-16,Zone B,Commercial,414.26,403.79,60000
2023-12-16,Zone C,Industrial,455.72,428.84,70000
2023-12-17,Zone A,Residential,456.82,423.73,50000
2023-12-17,Zone B,Commercial,400.41,388.66,60000
2023-12-17,Zone C,Industrial,453.22,429.5,70000
2023-12-18,Zone A,Residential,444.77,405.6,50000
2023-12-18,Zone B,Commercial,483.24,445.54,60000
2023-12-18,Zone C,Industrial,461.9,434.7,70000
2023-12-19,Zone A,Residential,424.61,402.35,50000
2023-12-19,Zone B,Commercial,486.17,444.61,60000
2023-12-19,Zone C,Industrial,496.97,454.08,70000
2023-12-20,Zone A,Residential,465.82,421.52,50000
2023-12-20,Zone B,Commercial,446.59,423.83,60000
2023-12-20,Zone C,Industrial,476.02,442.74,70000
2023-12-21,Zone A,Residential,491.35,453.12,50000
2023-12-21,Zone B,Commercial,431.32,393.79,60000
2023-12-21,Zone C,Industrial,432.44,405.22,70000
2023-12-22,Zone A,Residential,435.26,419.56,50000
2023-12-22,Zone B,Commercial,437.79,421.61,60000
2023-12-22,Zone C,Industrial,454.39,443.37,70000
2023-12-23,Zone A,Residential,478.56,454.94,50000
2023-12-23,Zone B,Commercial,469.51,456.65,60000
2023-12-23,Zone C,Industrial,432.15,395.06,70000
2023-12-24,Zone A,Residential,448.02,413.79,50000
2023-12-24,Zone B,Commercial,454.74,405.22,60000
2023-12-24,Zone C,Industrial,446.22,418.06,70000
2023-12-25,Zone A,Residential,444.53,415.11,50000
2023-12-25,Zone B,Commercial,450.89,439.78,60000
2023-12-25,Zone C,Industrial,467.6,442.23,70000
2023-12-26,Zone A,Residential,444.6,433.04,50000
2023-12-26,Zone B,Commercial,447.54,431.14,60000
2023-12-26,Zone C,Industrial,436.44,425.51,70000
2023-12-27,Zone A,Residential,451.11,429.55,50000
2023-12-27,Zone B,Commercial,512.7,466.69,60000
2023-12-27,Zone C,Industrial,482.78,448.66,70000
2023-12-28,Zone A,Residential,473.13,430.06,50000
2023-12-28,Zone B,Commercial,460.01,434.59,60000
2023-12-28,Zone C,Industrial,469.3,445.69,70000
2023-12-29,Zone A,Residential,447.21,415.06,50000
2023-12-29,Zone B,Commercial,473.47,441.8,60000
2023-12-29,Zone C,Industrial,479.32,451.7,70000
2023-12-30,Zone A,Residential,473.45,451.35,50000
2023-12-30,Zone B,Commercial,437.89,425.58,60000
2023-12-30,Zone C,Industrial,452.62,428.92,70000
2023-12-31,Zone A,Residential,437.54,404.32,50000
2023-12-31,Zone B,Commercial,474.44,458.87,60000
2023-12-31,Zone C,Industrial,514.95,485.39,70000
2024-01-01,Zone A,Residential,454.34,428.27,50000
2024-01-01,Zone B,Commercial,503.5,468.67,60000
2024-01-01,Zone C,Industrial,503.87,485.82,70000
2024-01-02,Zone A,Residential,469.27,440.25,50000
2024-01-02,Zone B,Commercial,479.16,447.44,60000
2024-01-02,Zone C,Industrial,485.96,454.63,70000
2024-01-03,Zone A,Residential,506.76,461.96,50000
2024-01-03,Zone B,Commercial,473.76,458.77,60000
2024-01-03,Zone C,Industrial,486.54,444.77,70000
2024-01-04,Zone A,Residential,515.99,468.22,50000
2024-01-04,Zone B,Commercial,464.35,448.4,60000
2024-01-04,Zone C,Industrial,492.67,463.33,70000
2024-01-05,Zone A,Residential,503.06,458.52,50000
2024-01-05,Zone B,Commercial,445.08,423.64,60000
2024-01-05,Zone C,Industrial,502.47,484.34,70000
2024-01-06,Zone A,Residential,481.07,450.62,50000
2024-01-06,Zone B,Commercial,519.71,490.02,60000
2024-01-06,Zone C,Industrial,532.88,483.65,70000
2024-01-07,Zone A,Residential,496.82,470.52,50000
2024-01-07,Zone B,Commercial,509.42,476.48,60000
2024-01-07,Zone C,Industrial,527.2,478.96,70000
2024-01-08,Zone A,Residential,509.88,465.72,50000
2024-01-08,Zone B,Commercial,494.21,466.64,60000
2024-01-08,Zone C,Industrial,516.6,481.54,70000
2024-01-09,Zone A,Residential,461.6,414.54,50000
2024-01-09,Zone B,Commercial,510.49,472.98,60000
2024-01-09,Zone C,Industrial,504.49,465.58,70000
2024-01-10,Zone A,Residential,483.61,461.64,50000
2024-01-10,Zone B,Commercial,509.59,485.24,60000
2024-01-10,Zone C,Industrial,482.99,464.56,70000
2024-01-11,Zone A,Residential,546.43,498.13,50000
2024-01-11,Zone B,Commercial,521.73,499.94,60000
2024-01-11,Zone C,Industrial,501.72,491.14,70000
2024-01-12,Zone A,Residential,538.82,499.2,50000
2024-01-12,Zone B,Commercial,510.74,495.02,60000
2024-01-12,Zone C,Industrial,537.05,500.71,70000
2024-01-13,Zone A,Residential,544.26,503.62,50000
2024-01-13,Zone B,Commercial,509.1,495.56,60000
2024-01-13,Zone C,Industrial,539.44,509.93,70000
2024-01-14,Zone A,Residential,515.38,489.1,50000
2024-01-14,Zone B,Commercial,490.1,477.46,60000
2024-01-14,Zone C,Industrial,518.84,476.51,70000
2024-01-15,Zone A,Residential,537.92,490.02,50000
2024-01-15,Zone B,Commercial,471.38,458.3,60000
2024-01-15,Zone C,Industrial,530.47,500.44,70000
2024-01-16,Zone A,Residential,525.16,513.15,50000
2024-01-16,Zone B,Commercial,531.63,518.71,60000
2024-01-16,Zone C,Industrial,487.11,467.81,70000
2024-01-17,Zone A,Residential,509.69,488.45,50000
2024-01-17,Zone B,Commercial,543.15,520.29,60000
2024-01-17,Zone C,Industrial,528.89,499.83,70000
2024-01-18,Zone A,Residential,569.26,520.1,50000
2024-01-18,Zone B,Commercial,516.74,482.6,60000
2024-01-18,Zone C,Industrial,549.52,534.6,70000
2024-01-19,Zone A,Residential,530.37,484.82,50000
2024-01-19,Zone B,Commercial,484.04,450.61,60000
2024-01-19,Zone C,Industrial,549.67,514.68,70000
2024-01-20,Zone A,Residential,538.39,518.72,50000
2024-01-20,Zone B,Commercial,543.25,504.69,60000
2024-01-20,Zone C,Industrial,556.15,524.05,70000
2024-01-21,Zone A,Residential,558.86,528.06,50000
2024-01-21,Zone B,Commercial,546.65,525.79,60000
2024-01-21,Zone C,Industrial,537.63,507.77,70000
2024-01-22,Zone A,Residential,542.54,507.36,50000
2024-01-22,Zone B,Commercial,525.24,513.07,60000
2024-01-22,Zone C,Industrial,514.81,504.81,70000
2024-01-23,Zone A,Residential,577.31,546.86,50000
2024-01-23,Zone B,Commercial,561.46,517.88,60000
2024-01-23,Zone C,Industrial,537.7,527.55,70000
2024-01-24,Zone A,Residential,566.64,543.99,50000
2024-01-24,Zone B,Commercial,524.22,510.15,60000
2024-01-24,Zone C,Industrial,544.28,500.57,70000
2024-01-25,Zone A,Residential,536.54,514.0,50000
2024-01-25,Zone B,Commercial,562.99,535.64,60000
2024-01-25,Zone C,Industrial,580.66,534.26,70000
2024-01-26,Zone A,Residential,554.51,540.94,50000
2024-01-26,Zone B,Commercial,568.54,531.06,60000
2024-01-26,Zone C,Industrial,519.66,484.35,70000
2024-01-27,Zone A,Residential,571.17,533.01,50000
2024-01-27,Zone B,Commercial,603.65,555.01,60000
2024-01-27,Zone C,Industrial,600.86,560.42,70000
2024-01-28,Zone A,Residential,561.78,539.86,50000
2024-01-28,Zone B,Commercial,556.25,542.04,60000
2024-01-28,Zone C,Industrial,562.33,550.4,70000
2024-01-29,Zone A,Residential,588.77,564.37,50000
2024-01-29,Zone B,Commercial,567.61,540.3,60000
2024-01-29,Zone C,Industrial,580.63,552.32,70000
2024-01-30,Zone A,Residential,556.09,531.29,50000
2024-01-30,Zone B,Commercial,529.98,517.89,60000
2024-01-30,Zone C,Industrial,576.13,533.24,70000
2024-01-31,Zone A,Residential,617.18,573.16,50000
2024-01-31,Zone B,Commercial,585.45,556.56,60000
2024-01-31,Zone C,Industrial,566.54,521.34,70000
2024-02-01,Zone A,Residential,593.43,559.12,50000
2024-02-01,Zone B,Commercial,546.09,524.28,60000
2024-02-01,Zone C,Industrial,592.79,553.24,70000
2024-02-02,Zone A,Residential,551.69,529.06,50000
2024-02-02,Zone B,Commercial,561.84,523.32,60000
2024-02-02,Zone C,Industrial,597.93,579.96,70000
2024-02-03,Zone A,Residential,566.42,541.71,50000
2024-02-03,Zone B,Commercial,572.66,560.34,60000
2024-02-03,Zone C,Industrial,569.8,549.1,70000
2024-02-04,Zone A,Residential,572.61,529.19,50000
2024-02-04,Zone B,Commercial,574.37,544.66,60000
2024-02-04,Zone C,Industrial,555.52,529.35,70000
2024-02-05,Zone A,Residential,608.62,598.22,50000
2024-02-05,Zone B,Commercial,594.22,565.66,60000
2024-02-05,Zone C,Industrial,587.52,550.42,70000
2024-02-06,Zone A,Residential,583.89,561.42,50000
2024-02-06,Zone B,Commercial,595.64,564.79,60000
2024-02-06,Zone C,Industrial,613.88,564.84,70000
2024-02-07,Zone A,Residential,579.03,564.22,50000
2024-02-07,Zone B,Commercial,583.23,562.6,60000
2024-02-07,Zone C,Industrial,576.73,552.8,70000
2024-02-08,Zone A,Residential,606.69,581.82,50000
2024-02-08,Zone B,Commercial,598.01,554.13,60000
2024-02-08,Zone C,Industrial,562.8,551.85,70000
2024-02-09,Zone A,Residential,595.37,554.15,50000
2024-02-09,Zone B,Commercial,583.88,555.56,60000
2024-02-09,Zone C,Industrial,531.3,518.67,70000
2024-02-10,Zone A,Residential,552.88,533.75,50000
2024-02-10,Zone B,Commercial,588.15,548.25,60000
2024-02-10,Zone C,Industrial,546.41,517.46,70000
2024-02-11,Zone A,Residential,598.67,550.16,50000
2024-02-11,Zone B,Commercial,567.38,554.35,60000
2024-02-11,Zone C,Industrial,542.37,524.54,70000
2024-02-12,Zone A,Residential,552.26,536.63,50000
2024-02-12,Zone B,Commercial,607.72,574.59,60000
2024-02-12,Zone C,Industrial,575.98,560.11,70000
2024-02-13,Zone A,Residential,583.45,557.93,50000
2024-02-13,Zone B,Commercial,607.73,570.77,60000
2024-02-13,Zone C,Industrial,578.45,531.75,70000
2024-02-14,Zone A,Residential,543.25,521.63,50000
2024-02-14,Zone B,Commercial,604.83,566.53,60000
2024-02-14,Zone C,Industrial,557.75,545.26,70000
2024-02-15,Zone A,Residential,544.08,528.7,50000
2024-02-15,Zone B,Commercial,635.52,587.2,60000
2024-02-15,Zone C,Industrial,543.28,513.25,70000
2024-02-16,Zone A,Residential,584.74,547.55,50000
2024-02-16,Zone B,Commercial,582.33,540.06,60000
2024-02-16,Zone C,Industrial,565.09,536.71,70000
2024-02-17,Zone A,Residential,509.65,497.9,50000
2024-02-17,Zone B,Commercial,589.43,572.8,60000
2024-02-17,Zone C,Industrial,525.65,513.65,70000
2024-02-18,Zone A,Residential,578.66,534.92,50000
2024-02-18,Zone B,Commercial,580.09,531.67,60000
2024-02-18,Zone C,Industrial,569.9,552.02,70000
2024-02-19,Zone A,Residential,533.74,506.26,50000
2024-02-19,Zone B,Commercial,581.2,547.46,60000
2024-02-19,Zone C,Industrial,591.26,542.01,70000
2024-02-20,Zone A,Residential,540.41,522.81,50000
2024-02-20,Zone B,Commercial,584.86,544.57,60000
2024-02-20,Zone C,Industrial,552.9,536.43,70000
2024-02-21,Zone A,Residential,589.73,569.84,50000
2024-02-21,Zone B,Commercial,565.56,529.93,60000
2024-02-21,Zone C,Industrial,547.22,514.62,70000
2024-02-22,Zone A,Residential,581.65,540.79,50000
2024-02-22,Zone B,Commercial,535.44,525.08,60000
2024-02-22,Zone C,Industrial,555.6,531.32,70000
2024-02-23,Zone A,Residential,526.68,503.82,50000
2024-02-23,Zone B,Commercial,584.84,540.91,60000
2024-02-23,Zone C,Industrial,546.57,519.42,70000
2024-02-24,Zone A,Residential,542.71,531.54,50000
2024-02-24,Zone B,Commercial,582.96,568.22,60000
2024-02-24,Zone C,Industrial,542.84,521.28,70000
2024-02-25,Zone A,Residential,588.16,538.43,50000
2024-02-25,Zone B,Commercial,531.72,519.92,60000
2024-02-25,Zone C,Industrial,536.26,510.56,70000
2024-02-26,Zone A,Residential,587.41,547.23,50000
2024-02-26,Zone B,Commercial,524.98,483.48,60000
2024-02-26,Zone C,Industrial,561.0,540.96,70000
2024-02-27,Zone A,Residential,514.89,478.62,50000
2024-02-27,Zone B,Commercial,555.49,535.88,60000
2024-02-27,Zone C,Industrial,537.15,518.31,70000
2024-02-28,Zone A,Residential,507.69,496.13,50000
2024-02-28,Zone B,Commercial,555.09,507.07,60000
2024-02-28,Zone C,Industrial,562.2,528.94,70000
2024-02-29,Zone A,Residential,582.58,551.91,50000
2024-02-29,Zone B,Commercial,521.45,481.1,60000
2024-02-29,Zone C,Industrial,540.17,494.41,70000
2024-03-01,Zone A,Residential,530.8,482.95,50000
2024-03-01,Zone B,Commercial,546.98,505.77,60000
2024-03-01,Zone C,Industrial,557.04,527.98,70000
2024-03-02,Zone A,Residential,511.35,477.71,50000
2024-03-02,Zone B,Commercial,523.94,506.49,60000
2024-03-02,Zone C,Industrial,542.75,524.47,70000
2024-03-03,Zone A,Residential,508.37,495.53,50000
2024-03-03,Zone B,Commercial,494.29,451.86,60000
2024-03-03,Zone C,Industrial,551.35,507.92,70000
2024-03-04,Zone A,Residential,566.75,525.91,50000
2024-03-04,Zone B,Commercial,515.96,479.77,60000
2024-03-04,Zone C,Industrial,492.63,465.62,70000
2024-03-05,Zone A,Residential,516.4,504.9,50000
2024-03-05,Zone B,Commercial,515.46,505.46,60000
2024-03-05,Zone C,Industrial,515.42,488.76,70000
2024-03-06,Zone A,Residential,531.29,482.37,50000
2024-03-06,Zone B,Commercial,515.61,496.57,60000
2024-03-06,Zone C,Industrial,493.35,474.14,70000
2024-03-07,Zone A,Residential,481.69,471.63,50000
2024-03-07,Zone B,Commercial,546.61,506.93,60000
2024-03-07,Zone C,Industrial,514.31,470.37,70000
2024-03-08,Zone A,Residential,479.41,456.39,50000
2024-03-08,Zone B,Commercial,515.86,477.36,60000
2024-03-08,Zone C,Industrial,506.46,481.62,70000
2024-03-09,Zone A,Residential,543.9,497.83,50000
2024-03-09,Zone B,Commercial,510.26,476.63,60000
2024-03-09,Zone C,Industrial,553.47,517.03,70000
2024-03-10,Zone A,Residential,526.46,488.09,50000
2024-03-10,Zone B,Commercial,486.91,470.22,60000
2024-03-10,Zone C,Industrial,542.84,494.75,70000
2024-03-11,Zone A,Residential,524.05,512.35,50000
2024-03-11,Zone B,Commercial,519.19,497.33,60000
2024-03-11,Zone C,Industrial,492.83,454.26,70000
2024-03-12,Zone A,Residential,505.28,474.72,50000
2024-03-12,Zone B,Commercial,517.76,487.4,60000
2024-03-12,Zone C,Industrial,537.64,494.53,70000
2024-03-13,Zone A,Residential,514.86,476.98,50000
2024-03-13,Zone B,Commercial,521.07,474.23,60000
2024-03-13,Zone C,Industrial,554.33,516.54,70000
2024-03-14,Zone A,Residential,513.33,492.37,50000
2024-03-14,Zone B,Commercial,529.76,487.48,60000
2024-03-14,Zone C,Industrial,491.31,467.88,70000
2024-03-15,Zone A,Residential,504.77,455.63,50000
2024-03-15,Zone B,Commercial,525.51,486.42,60000
2024-03-15,Zone C,Industrial,525.7,493.21,70000
2024-03-16,Zone A,Residential,501.52,476.29,50000
2024-03-16,Zone B,Commercial,506.3,489.78,60000
2024-03-16,Zone C,Industrial,515.69,490.32,70000
2024-03-17,Zone A,Residential,503.36,492.35,50000
2024-03-17,Zone B,Commercial,483.21,445.01,60000
2024-03-17,Zone C,Industrial,510.92,468.23,70000
2024-03-18,Zone A,Residential,496.62,484.55,50000
2024-03-18,Zone B,Commercial,505.73,475.53,60000
2024-03-18,Zone C,Industrial,505.69,488.51,70000
2024-03-19,Zone A,Residential,524.33,482.33,50000
2024-03-19,Zone B,Commercial,446.11,430.84,60000
2024-03-19,Zone C,Industrial,540.47,495.85,70000
2024-03-20,Zone A,Residential,485.52,463.92,50000
2024-03-20,Zone B,Commercial,501.1,456.24,60000
2024-03-20,Zone C,Industrial,514.71,494.69,70000
2024-03-21,Zone A,Residential,520.63,485.63,50000
2024-03-21,Zone B,Commercial,543.78,497.53,60000
2024-03-21,Zone C,Industrial,489.01,478.52,70000
2024-03-22,Zone A,Residential,497.88,465.93,50000
2024-03-22,Zone B,Commercial,497.69,476.18,60000
2024-03-22,Zone C,Industrial,487.58,452.72,70000
2024-03-23,Zone A,Residential,469.86,446.5,50000
2024-03-23,Zone B,Commercial,473.7,460.97,60000
2024-03-23,Zone C,Industrial,545.58,504.23,70000
2024-03-24,Zone A,Residential,500.71,463.3,50000
2024-03-24,Zone B,Commercial,463.16,439.86,60000
2024-03-24,Zone C,Industrial,518.67,470.89,70000
2024-03-25,Zone A,Residential,499.4,463.73,50000
2024-03-25,Zone B,Commercial,515.0,497.04,60000
2024-03-25,Zone C,Industrial,530.4,503.66,70000
2024-03-26,Zone A,Residential,488.44,467.33,50000
2024-03-26,Zone B,Commercial,501.86,480.8,60000
2024-03-26,Zone C,Industrial,495.17,482.47,70000
2024-03-27,Zone A,Residential,506.5,475.75,50000
2024-03-27,Zone B,Commercial,511.63,472.11,60000
2024-03-27,Zone C,Industrial,496.42,458.24,70000
2024-03-28,Zone A,Residential,467.04,441.14,50000
2024-03-28,Zone B,Commercial,480.04,459.47,60000
2024-03-28,Zone C,Industrial,497.13,476.39,70000
2024-03-29,Zone A,Residential,472.12,450.62,50000
2024-03-29,Zone B,Commercial,517.91,483.76,60000
2024-03-29,Zone C,Industrial,494.08,481.0,70000
2024-03-30,Zone A,Residential,504.41,470.44,50000
2024-03-30,Zone B,Commercial,510.89,475.94,60000
2024-03-30,Zone C,Industrial,465.99,455.39,70000
2024-03-31,Zone A,Residential,548.54,499.94,50000
2024-03-31,Zone B,Commercial,537.83,499.57,60000
2024-03-31,Zone C,Industrial,494.78,460.38,70000
2024-04-01,Zone A,Residential,496.96,463.05,50000
2024-04-01,Zone B,Commercial,511.8,467.15,60000
2024-04-01,Zone C,Industrial,514.64,496.53,70000
2024-04-02,Zone A,Residential,528.17,494.66,50000
2024-04-02,Zone B,Commercial,535.12,508.8,60000
2024-04-02,Zone C,Industrial,521.86,511.24,70000
2024-04-03,Zone A,Residential,487.77,459.76,50000
2024-04-03,Zone B,Commercial,548.97,500.67,60000
2024-04-03,Zone C,Industrial,530.41,512.87,70000
2024-04-04,Zone A,Residential,523.3,486.4,50000
2024-04-04,Zone B,Commercial,506.32,492.61,60000
2024-04-04,Zone C,Industrial,529.53,489.59,70000
2024-04-05,Zone A,Residential,513.66,493.32,50000
2024-04-05,Zone B,Commercial,539.84,512.47,60000
2024-04-05,Zone C,Industrial,566.44,530.94,70000
2024-04-06,Zone A,Residential,546.27,526.59,50000
2024-04-06,Zone B,Commercial,506.87,488.9,60000
2024-04-06,Zone C,Industrial,549.33,504.23,70000
2024-04-07,Zone A,Residential,507.27,486.44,50000
2024-04-07,Zone B,Commercial,508.21,488.3,60000
2024-04-07,Zone C,Industrial,540.08,500.77,70000
2024-04-08,Zone A,Residential,525.35,491.08,50000
2024-04-08,Zone B,Commercial,541.86,493.8,60000
2024-04-08,Zone C,Industrial,553.72,510.19,70000
2024-04-09,Zone A,Residential,566.1,518.79,50000
2024-04-09,Zone B,Commercial,550.01,518.24,60000
2024-04-09,Zone C,Industrial,558.16,518.44,70000
2024-04-10,Zone A,Residential,527.06,487.54,50000
2024-04-10,Zone B,Commercial,521.88,497.03,60000
2024-04-10,Zone C,Industrial,559.89,513.06,70000
2024-04-11,Zone A,Residential,558.1,537.35,50000
2024-04-11,Zone B,Commercial,587.91,563.17,60000
2024-04-11,Zone C,Industrial,563.46,521.97,70000
2024-04-12,Zone A,Residential,562.16,533.99,50000
2024-04-12,Zone B,Commercial,531.0,492.79,60000
2024-04-12,Zone C,Industrial,560.52,533.42,70000
2024-04-13,Zone A,Residential,610.59,563.14,50000
2024-04-13,Zone B,Commercial,520.51,507.95,60000
2024-04-13,Zone C,Industrial,540.05,512.3,70000
2024-04-14,Zone A,Residential,555.13,544.26,50000
2024-04-14,Zone B,Commercial,539.82,527.57,60000
2024-04-14,Zone C,Industrial,518.32,488.67,70000
2024-04-15,Zone A,Residential,557.22,521.01,50000
2024-04-15,Zone B,Commercial,580.16,559.75,60000
2024-04-15,Zone C,Industrial,538.12,525.3,70000
2024-04-16,Zone A,Residential,546.53,529.11,50000
2024-04-16,Zone B,Commercial,593.08,550.51,60000
2024-04-16,Zone C,Industrial,578.91,541.5,70000
2024-04-17,Zone A,Residential,554.3,531.91,50000
2024-04-17,Zone B,Commercial,546.29,526.29,60000
2024-04-17,Zone C,Industrial,621.79,597.52,70000
2024-04-18,Zone A,Residential,591.4,567.25,50000
2024-04-18,Zone B,Commercial,574.31,551.99,60000
2024-04-18,Zone C,Industrial,599.85,553.3,70000
2024-04-19,Zone A,Residential,567.82,543.64,50000
2024-04-19,Zone B,Commercial,582.93,552.71,60000
2024-04-19,Zone C,Industrial,573.69,541.56,70000
2024-04-20,Zone A,Residential,563.0,532.88,50000
2024-04-20,Zone B,Commercial,594.33,557.26,60000
2024-04-20,Zone C,Industrial,587.15,543.64,70000
2024-04-21,Zone A,Residential,589.58,562.01,50000
2024-04-21,Zone B,Commercial,600.16,565.74,60000
2024-04-21,Zone C,Industrial,580.25,563.08,70000
2024-04-22,Zone A,Residential,576.47,538.71,50000
2024-04-22,Zone B,Commercial,565.5,548.89,60000
2024-04-22,Zone C,Industrial,561.41,551.33,70000
2024-04-23,Zone A,Residential,610.9,580.3,50000
2024-04-23,Zone B,Commercial,595.61,579.15,60000
2024-04-23,Zone C,Industrial,560.8,546.59,70000
2024-04-24,Zone A,Residential,557.96,539.06,50000
2024-04-24,Zone B,Commercial,632.58,612.77,60000
2024-04-24,Zone C,Industrial,585.2,572.89,70000
2024-04-25,Zone A,Residential,558.8,540.02,50000
2024-04-25,Zone B,Commercial,604.67,556.28,60000
2024-04-25,Zone C,Industrial,614.63,588.0,70000
2024-04-26,Zone A,Residential,639.72,612.56,50000
2024-04-26,Zone B,Commercial,646.29,608.21,60000
2024-04-26,Zone C,Industrial,595.45,578.58,70000
2024-04-27,Zone A,Residential,565.98,521.16,50000
2024-04-27,Zone B,Commercial,609.2,573.94,60000
2024-04-27,Zone C,Industrial,587.82,553.59,70000
2024-04-28,Zone A,Residential,593.21,578.52,50000
2024-04-28,Zone B,Commercial,596.58,558.9,60000
2024-04-28,Zone C,Industrial,586.9,568.65,70000
2024-04-29,Zone A,Residential,614.93,596.76,50000
2024-04-29,Zone B,Commercial,605.21,574.9,60000
2024-04-29,Zone C,Industrial,615.31,573.59,70000
2024-04-30,Zone A,Residential,593.96,581.2,50000
2024-04-30,Zone B,Commercial,669.75,634.62,60000
2024-04-30,Zone C,Industrial,597.51,559.96,70000
2024-05-01,Zone A,Residential,633.7,590.25,50000
2024-05-01,Zone B,Commercial,662.67,619.81,60000
2024-05-01,Zone C,Industrial,606.92,583.58,70000
2024-05-02,Zone A,Residential,653.02,611.36,50000
2024-05-02,Zone B,Commercial,604.7,560.5,60000
2024-05-02,Zone C,Industrial,628.13,582.83,70000
2024-05-03,Zone A,Residential,598.46,572.95,50000
2024-05-03,Zone B,Commercial,629.82,587.68,60000
2024-05-03,Zone C,Industrial,600.77,588.09,70000
2024-05-04,Zone A,Residential,637.06,591.97,50000
2024-05-04,Zone B,Commercial,656.5,607.78,60000
2024-05-04,Zone C,Industrial,558.53,545.87,70000
2024-05-05,Zone A,Residential,605.35,580.33,50000
2024-05-05,Zone B,Commercial,638.84,596.69,60000
2024-05-05,Zone C,Industrial,573.73,554.93,70000
2024-05-06,Zone A,Residential,630.32,606.3,50000
2024-05-06,Zone B,Commercial,606.2,581.42,60000
2024-05-06,Zone C,Industrial,618.78,590.21,70000
2024-05-07,Zone A,Residential,651.42,613.07,50000
2024-05-07,Zone B,Commercial,630.96,620.63,60000
2024-05-07,Zone C,Industrial,637.52,608.16,70000
2024-05-08,Zone A,Residential,583.6,573.39,50000
2024-05-08,Zone B,Commercial,640.05,608.12,60000
2024-05-08,Zone C,Industrial,622.17,609.51,70000
2024-05-09,Zone A,Residential,647.35,606.07,50000
2024-05-09,Zone B,Commercial,666.12,626.05,60000
2024-05-09,Zone C,Industrial,614.22,598.61,70000
2024-05-10,Zone A,Residential,662.55,625.7,50000
2024-05-10,Zone B,Commercial,642.36,625.56,60000
2024-05-10,Zone C,Industrial,629.25,611.45,70000
2024-05-11,Zone A,Residential,650.1,603.77,50000
2024-05-11,Zone B,Commercial,647.45,607.1,60000
2024-05-11,Zone C,Industrial,677.4,631.84,70000
2024-05-12,Zone A,Residential,652.55,619.39,50000
2024-05-12,Zone B,Commercial,606.27,577.31,60000
2024-05-12,Zone C,Industrial,644.58,605.92,70000
2024-05-13,Zone A,Residential,603.47,580.91,50000
2024-05-13,Zone B,Commercial,604.49,584.83,60000
2024-05-13,Zone C,Industrial,636.77,590.46,70000
2024-05-14,Zone A,Residential,599.72,569.44,50000
2024-05-14,Zone B,Commercial,622.27,579.4,60000
2024-05-14,Zone C,Industrial,664.32,627.94,70000
2024-05-15,Zone A,Residential,621.56,583.87,50000
2024-05-15,Zone B,Commercial,634.68,614.12,60000
2024-05-15,Zone C,Industrial,623.44,600.46,70000
2024-05-16,Zone A,Residential,628.14,607.36,50000
2024-05-16,Zone B,Commercial,626.98,608.24,60000
2024-05-16,Zone C,Industrial,611.14,577.32,70000
2024-05-17,Zone A,Residential,654.91,612.31,50000
2024-05-17,Zone B,Commercial,611.82,570.7,60000
2024-05-17,Zone C,Industrial,594.95,581.42,70000
2024-05-18,Zone A,Residential,643.81,605.86,50000
2024-05-18,Zone B,Commercial,585.29,574.04,60000
